Rk,X,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y.A,TD.1,Tgt,Rec,Yds.2,Y.R,TD.2,FantPt,DKPt,FDPt,VBD,PosRank,OvRank,namecode
167,Shawn Bryson\BrysSh00,DET,RB,29,16,2,0,0,0,0,0,64,306,4.78,1,47,37,284,7.68,0,65,107.5,82.5,,51,,BrysSh00
168,Tony Fisher\FishTo00,GNB,RB,26,14,4,1,1,14,0,0,60,173,2.88,1,65,48,347,7.23,1,65,117.6,86.6,,52,,FishTo00
169,Patrick Pass\PassPa00,NWE,RB,28,12,4,0,0,0,0,0,54,245,4.54,3,30,22,227,10.32,0,65,92.2,74.2,,50,,PassPa00
170,Aaron Stecker\StecAa00,NOR,RB,30,15,4,0,0,0,0,0,95,363,3.82,0,48,35,281,8.03,0,64,103.9,78.9,,53,,StecAa00
171,Roddy White\WhitRo00,ATL,WR,24,16,8,0,0,0,0,0,4,12,3.00,0,69,29,446,15.38,3,64,95.3,77.3,,63,,WhitRo00
172,J.J. Arrington\ArriJ.00,ARI,RB,22,15,5,0,0,0,0,0,112,370,3.30,2,34,25,139,5.56,0,63,93.4,74.4,,55,,ArriJ.00
173,Jabar Gaffney\GaffJa00,HOU,WR,25,16,13,0,0,0,0,0,4,13,3.25,0,90,55,492,8.95,2,63,120.5,90.0,,65,,GaffJa00
174,Greg Lewis\LewiGr01,PHI,WR,25,16,16,0,0,0,0,0,2,13,6.50,0,105,48,561,11.69,1,63,114.4,87.4,,64,,LewiGr01
175,Deuce McAllister\McAlDe00,NOR,RB,27,5,5,0,0,0,0,0,93,335,3.60,3,18,17,117,6.88,0,63,86.2,71.7,,54,,McAlDe00
176,Jermaine Wiggins\WiggJe00,MIN,TE,30,16,8,0,0,0,0,0,0,0,,0,92,69,568,8.23,1,63,134.8,97.3,,17,,WiggJe00
177,Brian Griese\GrieBr00,TAM,QB,30,6,6,112,174,1136,7,7,13,12,0.92,0,0,0,0,,0,61,69.6,65.6,,38,,GrieBr00
178,Az-Zahir Hakim\HakiAz00,NOR,WR,28,12,2,0,0,0,0,0,0,0,,0,58,34,489,14.38,2,61,97.4,76.9,,66,,HakiAz00
179,Jamie Martin\MartJa00,STL,QB,35,8,5,124,177,1277,5,7,9,6,0.67,0,0,0,0,,0,60,68.7,64.7,,39,,MartJa00
180,Brandon Stokley\StokBr00,IND,WR,29,15,4,0,0,0,0,0,0,0,,0,67,41,543,13.24,1,60,104.3,80.8,,67,,StokBr00
181,Troy Brown\BrowTr00,NWE,WR,34,13,3,0,0,0,0,0,0,0,,0,59,39,466,11.95,2,59,100.6,78.1,,69,,BrowTr00
182,Dennis Northcutt\NortDe00,CLE,WR,28,16,7,0,0,0,0,0,2,33,16.50,0,77,42,441,10.50,2,59,110.4,86.4,,68,,NortDe00
183,Charlie Frye\FryeCh00,CLE,QB,24,7,5,98,164,1002,4,5,18,60,3.33,1,0,0,0,,0,58,62.6,56.1,,40,,FryeCh00
184,Steve Heiden\HeidSt00,CLE,TE,29,15,13,0,0,0,0,0,0,0,,0,60,43,401,9.33,3,58,104.1,79.6,,18,,HeidSt00
185,Robert Ferguson\FergRo00,GNB,WR,26,11,7,0,0,0,0,0,0,0,,0,57,27,366,13.56,3,57,86.6,70.1,,71,,FergRo00
186,Verron Haynes\HaynVe00,PIT,RB,26,14,0,0,0,0,0,0,74,274,3.70,3,17,11,113,10.27,0,57,72.7,60.2,,56,,HaynVe00
187,Josh Reed\ReedJo01,BUF,WR,25,16,6,0,0,0,0,0,1,-3,-3.00,0,53,32,449,14.03,2,57,91.6,72.6,,70,,ReedJo01
188,Arnaz Battle\BattAr00,SFO,WR,25,10,8,2,2,27,0,0,8,11,1.38,0,54,32,363,11.34,3,56,91.0,71.5,,72,,BattAr00
189,Adrian Peterson\PeteAd00,CHI,RB,26,16,0,0,0,0,0,0,76,391,5.14,2,12,7,48,6.86,0,56,65.4,58.4,,57,,PeteAd00
190,Mike Sellers\SellMi00,WAS,TE,30,15,6,0,0,0,0,0,1,1,1.00,1,16,12,72,6.00,7,55,67.3,61.3,,19,,SellMi00
191,Ladell Betts\BettLa00,WAS,RB,26,12,0,0,0,0,0,0,89,338,3.80,1,17,10,78,7.80,1,54,71.1,61.6,,58,,BettLa00
192,Devery Henderson\HendDe00,NOR,WR,23,15,3,0,0,0,0,0,1,9,9.00,0,50,22,343,15.59,3,53,78.2,64.2,,73,,HendDe00
193,Kyle Johnson\JohnKy00,DEN,RB,27,16,14,0,0,0,0,0,4,9,2.25,1,31,17,160,9.41,5,53,72.9,61.4,,59,,JohnKy00
194,Shaun McDonald\McDoSh00,STL,WR,24,16,2,0,0,0,0,0,1,7,7.00,0,74,46,523,11.37,0,53,101.5,75.0,,74,,McDoSh00
195,D.J. Hackett\HackD.00,SEA,WR,24,13,3,0,0,0,0,0,0,0,,0,43,28,400,14.29,2,52,83.0,66.0,,75,,HackD.00
196,Brandon Jacobs\JacoBr00,NYG,RB,23,16,0,0,0,0,0,0,38,99,2.61,7,0,0,0,,0,52,51.4,50.9,,60,,JacoBr00
197,Michael Turner\TurnMi00,SDG,RB,23,16,0,0,0,0,0,0,57,335,5.88,3,1,0,0,,0,52,54.5,51.5,,61,,TurnMi00
198,Troy Williamson\WillTr01,MIN,WR,22,14,3,0,0,0,0,0,3,28,9.33,0,52,24,372,15.50,2,52,79.0,64.0,,76,,WillTr01
199,Jeb Putzier\PutzJe00,DEN,TE,26,16,4,0,0,0,0,0,0,0,,0,58,37,481,13.00,0,50,89.6,67.6,,20,,PutzJe00
200,Ryan Fitzpatrick\FitzRy00,STL,QB,23,4,3,76,135,777,4,8,14,64,4.57,2,0,0,0,,0,49,59.0,54.5,,41,,FitzRy00
201,Jeff Garcia\GarcJe00,DET,QB,35,6,5,102,173,937,3,6,17,51,3.00,1,0,0,0,,0,49,57.1,53.6,,43,,GarcJe00
202,Cedric Houston\HousCe00,NYJ,RB,23,12,4,0,0,0,0,0,81,302,3.73,2,10,8,66,8.25,0,49,59.3,51.8,,62,,HousCe00
203,Bryant Johnson\JohnBr02,ARI,WR,24,14,4,0,0,0,0,0,1,0,0.00,0,72,40,432,10.80,1,49,92.2,69.2,,78,,JohnBr02
204,Koren Robinson*\RobiKo00,MIN,WR,25,14,5,0,0,0,0,0,4,27,6.75,1,37,22,347,15.77,1,49,79.4,64.4,,77,,RobiKo00
205,Matt Schaub\SchaMa00,ATL,QB,24,16,1,33,64,495,4,0,9,76,8.44,0,0,0,0,,0,49,51.9,48.4,,42,,SchaMa00
206,Alex Smith\SmitAl02,TAM,TE,23,16,10,0,0,0,0,0,0,0,,0,61,41,367,8.95,2,49,92.7,69.2,,21,,SmitAl02
207,Courtney Anderson\AndeCo00,OAK,TE,25,14,13,0,0,0,0,0,0,0,,0,48,24,303,12.63,3,48,74.8,59.3,,22,,AndeCo00
208,Justin Gage\GageJu00,CHI,WR,24,15,11,0,0,0,0,0,0,0,,0,55,31,346,11.16,2,47,80.6,62.1,,79,,GageJu00
209,Ryan Moats\MoatRy00,PHI,RB,23,7,1,0,0,0,0,0,55,278,5.05,3,6,4,7,1.75,0,47,52.0,45.5,,63,,MoatRy00
210,Patrick Crayton\CrayPa00,DAL,WR,26,11,0,0,0,0,0,0,1,0,0.00,0,35,22,341,15.50,2,46,69.6,54.1,,80,,CrayPa00
211,Zachary Hilton\HiltZa00,NOR,TE,25,15,6,0,0,0,0,0,0,0,,0,56,35,396,11.31,1,46,83.6,63.1,,23,,HiltZa00
212,Travis Henry\HenrTr00,TEN,RB,27,10,1,0,0,0,0,0,88,335,3.81,0,20,13,117,9.00,0,45,63.2,49.7,,64,,HenrTr00
213,Dominic Rhodes\RhodDo00,IND,RB,26,13,1,0,0,0,0,0,40,118,2.95,4,16,12,88,7.33,0,45,58.6,48.6,,65,,RhodDo00
214,Reggie Williams\WillRe00,JAX,WR,22,16,7,0,0,0,0,0,2,3,1.50,0,63,35,445,12.71,0,45,81.8,60.3,,82,,WillRe00
215,Cedrick Wilson\WilsCe00,PIT,WR,27,16,1,0,0,0,0,0,1,0,0.00,0,53,26,451,17.35,0,45,73.6,57.1,,81,,WilsCe00
216,Reche Caldwell\CaldRe00,SDG,WR,26,16,2,0,0,0,0,0,2,10,5.00,0,43,28,352,12.57,1,42,72.2,54.2,,84,,CaldRe00
217,Daniel Graham\GrahDa00,NWE,TE,27,11,9,0,0,0,0,0,0,0,,0,25,16,235,14.69,3,42,60.0,48.5,,25,,GrahDa00
218,Brandon Jones\JoneBr02,TEN,WR,23,10,8,0,0,0,0,0,1,1,1.00,0,47,23,299,13.00,2,42,68.0,53.5,,85,,JoneBr02
219,David Martin\MartDa00,GNB,TE,26,12,8,0,0,0,0,0,0,0,,0,39,27,224,8.30,3,42,72.4,55.9,,24,,MartDa00
220,Scottie Vines\VineSc00,DET,WR,26,13,11,0,0,0,0,0,1,7,7.00,0,71,40,417,10.43,0,42,85.4,62.4,,83,,VineSc00
221,Roydell Williams\WillRo05,TEN,WR,24,10,2,0,0,0,0,0,0,0,,0,39,21,299,14.24,2,42,65.9,52.4,,86,,WillRo05
222,Keary Colbert\ColbKe00,CAR,WR,23,16,16,0,0,0,0,0,1,6,6.00,0,55,25,282,11.28,2,41,68.3,52.3,,88,,ColbKe00
223,Kevin Faulk\FaulKe00,NWE,RB,29,8,2,0,0,0,0,0,51,145,2.84,0,37,29,260,8.97,0,41,74.0,52.0,,66,,FaulKe00
224,Donald Lee\LeexDo00,GNB,TE,25,15,5,0,0,0,0,0,0,0,,0,55,33,294,8.91,2,41,77.4,57.9,,26,,LeexDo00
225,Mike Williams\WillMi03,DET,WR,21,14,4,0,0,0,0,0,0,0,,0,57,29,350,12.07,1,41,72.0,53.5,,87,,WillMi03
226,Ahman Green\GreeAh00,GNB,RB,28,5,5,0,0,0,0,0,77,255,3.31,0,27,19,147,7.74,0,40,64.7,48.7,,67,,GreeAh00
227,Maurice Morris\MorrMa00,SEA,RB,26,16,2,0,0,0,0,0,71,288,4.06,1,6,5,48,9.60,0,40,47.6,42.1,,69,,MorrMa00
228,LaBrandon Toefield\ToefLa00,JAX,RB,25,9,2,0,0,0,0,0,36,142,3.94,4,7,3,17,5.67,0,40,45.9,41.4,,68,,ToefLa00
229,Vernand Morency\MoreVe00,HOU,RB,25,12,1,0,0,0,0,0,46,184,4.00,2,15,10,87,8.70,0,39,51.6,43.1,,70,,MoreVe00
230,Bo Scaife\ScaiBo00,TEN,TE,24,16,5,0,0,0,0,0,0,0,,0,56,37,273,7.38,2,39,79.3,57.8,,27,,ScaiBo00
231,Nate Burleson\BurlNa00,MIN,WR,24,12,9,0,0,0,0,0,2,-6,-3.00,0,52,30,328,10.93,1,38,71.2,53.2,,89,,BurlNa00
232,Zack Crockett\CrocZa00,OAK,RB,33,16,10,0,0,0,0,0,60,208,3.47,1,18,13,111,8.54,0,38,56.4,43.4,,71,,CrocZa00
233,Bryan Fletcher\FletBr00,IND,TE,26,16,12,0,0,0,0,0,0,0,,0,27,18,202,11.22,3,38,59.2,47.2,,29,,FletBr00
234,Doug Jolley\JollDo00,NYJ,TE,26,16,7,0,0,0,0,0,0,0,,0,50,29,324,11.17,1,38,69.9,51.9,,28,,JollDo00
235,Michael Clayton\ClayMi00,TAM,WR,23,14,10,0,0,0,0,0,1,2,2.00,0,55,32,372,11.63,0,37,71.9,52.4,,90,,ClayMi00
236,Courtney Roby\RobyCo00,TEN,WR,22,13,6,0,0,0,0,0,2,16,8.00,0,43,21,289,13.76,1,37,60.0,46.0,,91,,RobyCo00
237,Justin Griffith\GrifJu00,ATL,RB,25,16,15,0,0,0,0,0,15,65,4.33,0,34,21,111,5.29,3,36,59.1,45.1,,72,,GrifJu00
238,Tim Rattay\RattTi00,SFO,QB,28,4,4,56,97,667,5,6,7,18,2.57,0,0,0,0,,0,36,44.0,39.5,,44,,RattTi00
239,Desmond Clark\ClarDe00,CHI,TE,28,16,16,0,0,0,0,0,0,0,,0,49,24,229,9.54,2,35,61.9,46.9,,30,,ClarDe00
240,Ron Dayne\DaynRo00,DEN,RB,27,10,0,0,0,0,0,0,53,270,5.09,1,3,3,17,5.67,0,35,40.2,35.2,,73,,DaynRo00
241,Frisman Jackson\JackFr01,CLE,WR,26,12,0,0,0,0,0,0,0,0,,0,41,24,287,11.96,1,35,61.7,46.7,,92,,JackFr01
242,Vinny Testaverde\TestVi00,NYJ,QB,42,6,4,60,106,777,1,6,7,4,0.57,2,0,0,0,,0,35,41.0,34.5,,45,,TestVi00
243,Rock Cartwright\CartRo01,WAS,RB,26,16,0,0,0,0,0,0,27,199,7.37,2,4,2,23,11.50,0,34,38.7,34.2,,74,,CartRo01
244,Ike Hilliard\HillIk00,TAM,WR,29,16,2,0,0,0,0,0,0,0,,0,53,35,282,8.06,1,34,72.2,51.7,,93,,HillIk00
245,Jerald Sowell\SoweJe00,NYJ,RB,31,16,14,0,0,0,0,0,1,1,1.00,1,38,28,155,5.54,2,34,64.1,46.6,,75,,SoweJe00
246,Chris Baker\BakeCh00,NYJ,TE,26,8,8,0,0,0,0,0,0,0,,0,25,18,269,14.94,1,33,53.4,40.9,,32,,BakeCh00
247,Adam Bergen\BergAd00,ARI,TE,22,16,9,0,0,0,0,0,0,0,,0,43,28,270,9.64,1,33,64.0,47.0,,31,,BergAd00
248,Billy McMullen\McMuBi00,PHI,WR,25,16,0,0,0,0,0,0,0,0,,0,38,18,268,14.89,1,33,53.3,40.8,,94,,McMuBi00
249,Heath Evans\EvanHe00,2TM,RB,27,12,3,0,0,0,0,0,52,192,3.69,0,17,14,105,7.50,0,32,51.7,38.7,,77,,EvanHe00
250,Lamar Gordon\GordLa00,PHI,RB,25,14,4,0,0,0,0,0,54,182,3.37,1,17,11,79,7.18,0,32,44.6,34.6,,76,,GordLa00
251,Kris Mangum\MangKr00,CAR,TE,32,14,9,0,0,0,0,0,0,0,,0,35,23,202,8.78,2,32,58.2,43.7,,33,,MangKr00
252,Billy Volek\VoleBi00,TEN,QB,29,6,1,50,88,474,4,2,1,3,3.00,0,0,0,0,,0,31,34.8,30.3,,46,,VoleBi00
253,Ciatrick Fason\FasoCi00,MIN,RB,23,13,0,0,0,0,0,0,32,62,1.94,4,0,0,0,,0,30,29.7,29.2,,79,,FasoCi00
254,Lorenzo Neal*\NealLo00,SDG,RB,35,16,15,0,0,0,0,0,29,98,3.38,0,29,24,145,6.04,1,30,57.3,42.3,,78,,NealLo00
255,Sage Rosenfels\RoseSa00,MIA,QB,27,4,1,34,61,462,4,3,6,15,2.50,0,0,0,0,,0,30,35.5,32.0,,47,,RoseSa00
256,Johnnie Morton\MortJo00,SFO,WR,34,13,10,0,0,0,0,0,0,0,,0,44,21,288,13.71,0,29,52.8,39.3,,95,,MortJo00
257,Obafemi Ayanbadejo\AyanOb00,ARI,RB,30,16,2,0,0,0,0,0,22,46,2.09,0,45,34,231,6.79,0,28,64.2,43.7,,82,,AyanOb00
258,Cedric Benson\BensCe00,CHI,RB,23,9,1,0,0,0,0,0,67,272,4.06,0,1,1,3,3.00,0,28,31.0,27.0,,83,,BensCe00
259,Bernard Berrian\BerrBe00,CHI,WR,25,11,2,0,0,0,0,0,2,31,15.50,0,25,13,246,18.92,0,28,43.2,33.2,,96,,BerrBe00
260,Michael Gaines\GainMi00,CAR,TE,25,11,6,0,0,0,0,0,0,0,,0,16,12,155,12.92,2,28,42.5,33.5,,34,,GainMi00
261,Nick Goings\GoinNi00,CAR,RB,27,16,1,0,0,0,0,0,37,133,3.59,0,20,14,151,10.79,0,28,47.9,34.4,,80,,GoinNi00
262,Jim Sorgi\SorgJi00,IND,QB,25,5,0,42,61,444,3,1,12,1,0.08,0,0,0,0,,0,28,31.4,27.9,,48,,SorgJi00
263,Shaud Williams\WillSh01,BUF,RB,25,16,0,0,0,0,0,0,45,161,3.58,0,23,17,118,6.94,0,28,50.9,36.4,,81,,WillSh01
264,Bubba Franks\FranBu00,GNB,TE,27,10,8,0,0,0,0,0,0,0,,0,39,25,207,8.28,1,27,54.7,39.2,,36,,FranBu00
265,Quincy Morgan\MorgQu00,PIT,WR,28,16,0,0,0,0,0,0,0,0,,0,18,9,150,16.67,2,27,38.5,30.5,,98,,MorgQu00
266,Matt Schobel\SchoMa00,CIN,TE,27,16,1,0,0,0,0,0,0,0,,0,25,18,193,10.72,1,27,47.8,35.3,,35,,SchoMa00
267,Alex Smith\SmitAl03,SFO,QB,21,9,7,84,165,875,1,11,30,103,3.43,0,0,0,0,,0,27,38.8,27.3,,49,,SmitAl03
268,Kevin Walter\WaltKe00,CIN,WR,24,16,2,0,0,0,0,0,0,0,,0,29,19,211,11.11,1,27,49.1,36.6,,97,,WaltKe00
269,Jerricho Cotchery\CotcJe00,NYJ,WR,23,16,1,0,0,0,0,0,1,4,4.00,0,32,19,251,13.21,0,26,46.5,33.0,,100,,CotcJe00
270,Ken Dorsey\DorsKe00,SFO,QB,24,3,3,48,90,481,2,2,4,11,2.75,0,0,0,0,,0,26,30.3,26.3,,50,,DorsKe00
271,William Henderson\HendWi00,GNB,RB,34,16,8,0,0,0,0,0,1,-5,-5.00,0,34,30,264,8.80,0,26,58.4,39.9,,85,,HendWi00
272,Jeremi Johnson\JohnJe00,CIN,RB,25,16,11,0,0,0,0,0,8,14,1.75,0,19,12,65,5.42,3,26,36.9,29.9,,84,,JohnJe00
273,Jarrett Payton\PaytJa00,TEN,RB,25,13,0,0,0,0,0,0,33,105,3.18,2,10,6,30,5.00,0,26,34.5,28.5,,86,,PaytJa00
274,Chad Pennington\PennCh01,NYJ,QB,29,3,3,49,83,530,2,3,6,27,4.50,0,0,0,0,,0,26,27.9,20.9,,51,,PennCh01
275,Charles Rogers\RogeCh01,DET,WR,24,9,3,0,0,0,0,0,0,0,,0,31,14,197,14.07,1,26,42.7,32.7,,99,,RogeCh01
276,Randy Hymes\HymeRa00,BAL,WR,26,16,3,0,2,0,0,0,0,0,,0,31,11,132,12.00,2,25,39.2,30.7,,101,,HymeRa00
277,LeRon McCoy\McCoLe00,ARI,WR,23,10,4,0,0,0,0,0,0,0,,0,30,18,191,10.61,1,25,46.1,34.1,,102,,McCoLe00
278,Todd Bouman\BoumTo00,NOR,QB,33,16,3,68,122,722,2,7,8,15,1.88,0,0,0,0,,0,24,32.4,27.4,,52,,BoumTo00
279,Noah Herron\HerrNo00,2TM,RB,23,7,0,0,0,0,0,0,48,123,2.56,2,0,0,0,,0,24,27.3,24.3,,88,,HerrNo00
280,Dane Looker\LookDa00,STL,WR,29,16,0,0,0,0,0,0,0,0,,0,27,23,237,10.30,0,24,49.7,35.2,,103,,LookDa00
281,Duce Staley\StalDu00,PIT,RB,30,5,1,0,0,0,0,0,38,148,3.89,1,7,6,34,5.67,0,24,32.7,26.2,,89,,StalDu00
282,Mack Strong*+\StroMa00,SEA,RB,34,16,6,0,0,0,0,0,17,78,4.59,0,27,22,166,7.55,0,24,49.4,35.4,,87,,StroMa00
283,George Wrighster\WrigGe00,JAX,TE,24,16,6,0,0,0,0,0,0,0,,0,23,13,120,9.23,2,24,40.0,30.5,,37,,WrigGe00
284,Stephen Alexander\AlexSt00,DEN,TE,30,16,15,0,0,0,0,0,0,0,,0,36,21,170,8.10,1,23,47.0,33.5,,38,,AlexSt00
285,Mark Bradley\BradMa00,CHI,WR,23,7,4,0,0,0,0,0,0,0,,0,36,18,230,12.78,0,23,43.5,31.0,,106,,BradMa00
286,Tim Carter\CartTi00,NYG,WR,26,15,1,0,0,0,0,0,6,46,7.67,0,25,10,186,18.60,0,23,36.2,28.2,,105,,CartTi00
287,Ernie Conwell\ConwEr00,NOR,TE,33,8,8,0,0,0,0,0,0,0,,0,29,13,165,12.69,1,23,38.0,28.0,,39,,ConwEr00
288,Najeh Davenport\DaveNa00,GNB,RB,26,5,1,0,0,0,0,0,30,105,3.50,2,2,2,3,1.50,0,23,27.3,22.8,,90,,DaveNa00
289,Alvis Whitted\WhitAl00,OAK,WR,31,16,0,0,0,0,0,0,2,51,25.50,0,26,14,183,13.07,0,23,40.4,30.4,,104,,WhitAl00
290,Charlie Adams\AdamCh00,DEN,WR,26,16,2,0,0,0,0,0,5,14,2.80,0,36,21,203,9.67,0,22,43.7,28.2,,108,,AdamCh00
291,Kyle Brady\BradKy00,JAX,TE,33,16,14,0,0,0,0,0,0,0,,0,26,18,157,8.72,1,22,41.2,27.7,,40,,BradKy00
292,David Patten\PattDa00,WAS,WR,31,9,7,0,0,0,0,0,0,0,,0,53,22,217,9.86,0,22,46.7,32.7,,107,,PattDa00
293,Charlie Batch\BatcCh00,PIT,QB,31,4,2,23,36,246,1,1,11,30,2.73,1,0,0,0,,0,21,21.3,20.8,,53,,BatcCh00
294,Rod Gardner\GardRo00,2TM,WR,28,13,1,0,0,0,0,0,0,0,,0,26,13,151,11.62,1,21,37.1,27.6,,109,,GardRo00
295,Aaron Shea\SheaAa00,CLE,TE,29,12,4,0,0,0,0,0,0,0,,0,32,18,153,8.50,1,21,42.3,30.3,,42,,SheaAa00
296,Daniel Wilcox\WilcDa01,BAL,TE,28,13,3,0,0,0,0,0,0,0,,0,28,20,154,7.70,1,21,44.4,31.4,,41,,WilcDa01
297,Tyson Thompson\ThomTy00,DAL,RB,24,15,0,0,0,0,0,0,46,182,3.96,0,4,3,16,5.33,0,20,24.8,19.3,,91,,ThomTy00
298,James Thrash\ThraJa00,WAS,WR,30,12,2,0,0,0,0,0,1,8,8.00,0,30,14,194,13.86,0,20,36.7,26.2,,110,,ThraJa00
299,Tyrone Calico\CaliTy00,TEN,WR,25,12,6,0,0,0,0,0,0,0,,0,42,22,191,8.68,0,19,43.6,29.1,,111,,CaliTy00
300,Eric Edwards\EdwaEr00,ARI,TE,25,16,9,0,0,0,0,0,0,0,,0,17,12,133,11.08,1,19,34.3,25.3,,43,,EdwaEr00
301,Marc Edwards\EdwaMa00,CHI,RB,31,8,5,0,0,0,0,0,0,0,,0,13,10,66,6.60,2,19,28.6,23.6,,92,,EdwaMa00
302,Chris Horn\HornCh00,KAN,WR,28,14,3,0,0,0,0,0,0,0,,0,31,18,187,10.39,0,19,39.7,27.7,,112,,HornCh00
303,Tommy Maddox\MaddTo00,PIT,QB,34,4,2,34,71,406,2,4,8,26,3.25,0,0,0,0,,0,19,24.8,20.8,,54,,MaddTo00
304,Brandon Manumaleuna\ManuBr00,STL,TE,25,14,14,0,0,0,0,0,1,2,2.00,0,20,13,129,9.92,1,19,34.1,23.6,,45,,ManuBr00
305,Robert Royal\RoyaRo00,WAS,TE,26,15,14,0,0,0,0,0,0,0,,0,35,18,131,7.28,1,19,40.1,28.1,,44,,RoyaRo00
306,Peter Warrick\WarrPe00,SEA,WR,28,13,5,0,0,0,0,0,1,5,5.00,0,23,11,180,16.36,0,19,32.5,24.0,,113,,WarrPe00
307,Christian Fauria\FaurCh00,NWE,TE,34,16,10,0,0,0,0,0,0,0,,0,17,8,57,7.13,2,18,25.7,21.7,,47,,FaurCh00
308,Ben Utecht\UtecBe00,IND,TE,24,12,2,0,0,0,0,0,0,0,,0,12,3,59,19.67,2,18,20.9,19.4,,46,,UtecBe00
309,Bryan Gilmore\GilmBr00,MIA,WR,27,15,1,0,0,0,0,0,0,0,,0,20,5,105,21.00,1,17,24.5,19.0,,114,,GilmBr00
310,Jim Kleinsasser\KleiJi00,MIN,TE,28,16,16,0,0,0,0,0,0,0,,0,28,22,171,7.77,0,17,41.6,27.1,,48,,KleiJi00
311,Sammy Morris\MorrSa00,MIA,RB,28,16,2,0,0,0,0,0,16,58,3.63,1,12,8,54,6.75,0,17,25.2,21.2,,93,,MorrSa00
312,Marcellus Rivers\RiveMa00,HOU,TE,27,16,5,0,0,0,0,0,0,0,,0,35,24,168,7.00,0,17,43.8,28.8,,49,,RiveMa00
313,Drew Carter\CartDr00,CAR,WR,24,3,0,0,0,0,0,0,0,0,,0,15,5,103,20.60,1,16,24.3,18.8,,117,,CartDr00
314,Daimon Shelton\ShelDa00,BUF,RB,33,16,11,0,0,0,0,0,1,0,0.00,0,21,13,98,7.54,1,16,28.3,21.3,,94,,ShelDa00
315,Edell Shepherd\ShepEd00,TAM,WR,25,16,0,0,0,0,0,0,0,0,,0,9,6,103,17.17,1,16,24.8,18.3,,116,,ShepEd00
316,Kelley Washington\WashKe00,CIN,WR,26,7,0,0,0,0,0,0,0,0,,0,19,10,101,10.10,1,16,29.1,21.1,,118,,WashKe00
317,Randal Williams\WillRa01,OAK,WR,27,16,4,0,0,0,0,0,0,0,,0,26,13,164,12.62,0,16,32.4,22.9,,115,,WillRa01
318,Matt Cassel\CassMa00,NWE,QB,23,2,0,13,24,183,2,1,6,12,2.00,0,0,0,0,,0,15,14.5,13.5,,55,,CassMa00
319,Wayne Chrebet\ChreWa00,NYJ,WR,32,8,0,0,0,0,0,0,0,0,,0,23,15,153,10.20,0,15,33.3,22.8,,119,,ChreWa00
320,Todd Devoe\DevoTo00,DEN,WR,25,14,0,0,0,0,0,0,0,0,,0,14,9,87,9.67,1,15,23.7,19.2,,123,,DevoTo00
321,Ryan Hannam\HannRy00,SEA,TE,25,16,5,0,0,0,0,0,0,0,,0,21,13,89,6.85,1,15,27.9,21.4,,51,,HannRy00
322,Reggie Kelly\KellRe00,CIN,TE,28,15,14,0,0,0,0,0,0,0,,0,18,15,90,6.00,1,15,29.5,21.5,,50,,KellRe00
323,Charles Lee\LeexCh00,ARI,WR,28,6,0,0,0,0,0,0,0,0,,0,18,11,152,13.82,0,15,29.2,20.7,,120,,LeexCh00
324,Tab Perry\PerrTa00,CIN,WR,23,16,0,0,0,0,0,0,3,9,3.00,1,5,4,21,5.25,1,15,18.5,16.0,,122,,PerrTa00
325,Tony Richardson\RichTo00,KAN,RB,34,16,16,0,0,0,0,0,6,20,3.33,0,16,9,68,7.56,1,15,23.8,19.3,,95,,RichTo00
326,Jerheme Urban\UrbaJe00,SEA,WR,25,4,1,0,0,0,0,0,0,0,,0,10,7,151,21.57,0,15,25.1,18.6,,121,,UrbaJe00
327,Marc Boerigter\BoerMa00,KAN,WR,27,10,0,0,0,0,0,0,0,0,,0,16,8,119,14.88,0,14,24.9,17.9,,124,,BoerMa00
328,Mark Campbell\CampMa00,BUF,TE,30,14,10,0,0,0,0,0,0,0,,0,29,19,139,7.32,0,14,35.9,23.4,,52,,CampMa00
329,Aveion Cason\CasoAv00,STL,RB,26,2,0,0,0,0,0,0,10,65,6.50,1,1,1,11,11.00,0,14,14.6,14.1,,98,,CasoAv00
330,Arlen Harris\HarrAr00,STL,RB,25,16,0,0,0,0,0,0,13,21,1.62,1,5,4,34,8.50,0,14,17.5,15.5,,99,,HarrAr00
331,Lousaka Polite\PoliLo00,DAL,RB,24,14,3,0,0,0,0,0,2,8,4.00,0,14,9,72,8.00,1,14,23.0,18.5,,96,,PoliLo00
332,Derrick Ward\WardDe01,NYG,RB,25,14,0,0,0,0,0,0,35,123,3.51,0,5,2,13,6.50,0,14,18.6,14.6,,97,,WardDe01
333,Mike Bartrum*\BartMi00,PHI,TE,35,16,0,0,0,0,0,0,0,0,,0,2,2,6,3.00,2,13,14.6,13.6,,53,,BartMi00
334,Troy Fleming\FlemTr00,TEN,RB,25,13,2,0,0,0,0,0,0,0,,0,15,10,69,6.90,1,13,22.9,17.9,,100,,FlemTr00
335,Kevin Johnson\JohnKe01,DET,WR,29,6,2,0,0,0,0,0,0,0,,0,31,17,133,7.82,0,13,33.3,21.8,,125,,JohnKe01
336,Jerome Mathis*+\MathJe00,HOU,WR,22,12,0,0,0,0,0,0,0,0,,0,13,5,65,13.00,1,13,28.0,24.0,,127,,MathJe00
337,Jason McAddley\McAdJa00,SFO,WR,26,12,2,0,0,0,0,0,0,0,,0,15,7,125,17.86,0,13,22.5,16.0,,126,,McAdJa00
