Rk,X,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y.A,TD.1,Tgt,Rec,Yds.2,Y.R,TD.2,FantPt,DKPt,FDPt,VBD,PosRank,OvRank,namecode
509,Jake Ballard\BallJa21,NYG,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,109,,BallJa21
510,Gary Banks\BankGa00,SDG,WR,29,2,2,0,0,0,0,0,0,0,,0,3,1,2,2.00,0,,1.2,0.7,,193,,BankGa00
511,Gary Barnidge\BarnGa01,CAR,,25,16,3,0,0,0,0,0,0,0,,0,9,0,0,,0,,,,,98,,BarnGa01
512,Arnaz Battle\BattAr00,PIT,,30,15,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,,,201,,BattAr00
513,Joique Bell\BellJo01,2TM,,24,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,160,,BellJo01
514,Chris Brooks\BrooCh21,IND,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,196,,BrooCh21
515,Andre Brown\BrowAn03,4TM,RB,24,4,0,0,0,0,0,0,2,-1,-0.50,0,0,0,0,,0,,-0.1,-0.1,,165,,BrowAn03
516,Duke Calhoun\CalhDu00,NYG,WR,23,9,0,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,,1.4,0.9,,192,,CalhDu00
517,Jehuu Caulcrick\CaulJe00,BUF,RB,27,2,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,,0.2,0.2,,149,,CaulJe00
518,Brian Clark\ClarBr00,DET,,27,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,211,,ClarBr00
519,Colin Cloherty\ClohCo00,SFO,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,112,,ClohCo00
520,Daniel Coats\CoatDa00,2TM,,26,10,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,,,104,,CoatDa00
521,Brodie Croyle\CroyBr00,KAN,QB,27,2,1,8,19,38,0,1,0,0,,0,0,0,0,,0,,0.5,0.5,,78,,CroyBr00
522,Jeff Cumberland\CumbJe00,NYJ,TE,23,1,0,0,0,0,0,0,0,0,,0,2,1,3,3.00,0,,1.3,0.8,,95,,CumbJe00
523,Dominique Curry\CurrDo00,STL,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,204,,CurrDo00
524,Britt Davis\DaviBr00,DEN,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,212,,DaviBr00
525,Garrett Graham\GrahGa00,HOU,,24,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,106,,GrahGa00
526,Clark Harris\HarrCl20,CIN,,26,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,97,,HarrCl20
527,Chris Henry\HenrCh01,SEA,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,157,,HenrCh01
528,Lex Hilliard\HillLe00,MIA,RB,26,16,0,0,0,0,0,0,0,0,,0,2,1,3,3.00,0,,1.3,0.8,,148,,HillLe00
529,Jesse Holley\HollJe00,DAL,,26,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,203,,HollJe00
530,Jeremy Horne\HornJe00,KAN,,24,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,202,,HornJe00
531,Rashawn Jackson\JackRa23,CAR,,23,2,1,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,162,,JackRa23
532,Brian Jennings\JennBr00,SFO,,34,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,103,,JennBr00
533,Darcy Johnson\JohnDa03,STL,,27,4,2,0,0,0,0,0,0,0,,0,2,0,0,,0,,,,,113,,JohnDa03
534,Jerome Johnson\JohnJe23,ARI,,25,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,152,,JohnJe23
535,Larry Johnson\JohnLa00,WAS,RB,31,2,0,0,0,0,0,0,5,2,0.40,0,0,0,0,,0,,0.2,0.2,,150,,JohnLa00
536,Onrea Jones\JoneOn20,ARI,,27,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,198,,JoneOn20
537,Billy Latsko\LatsBi00,SDG,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,151,,LatsBi00
538,Mike Leach\LeacMi00,ARI,,34,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,111,,LeacMi00
539,Elbert Mack\MackEl20,TAM,,24,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,-0.5,-1.0,,210,,MackEl20
540,Charly Martin\MartCh00,CAR,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,208,,MartCh00
541,Jeron Mastrud\MastJe20,MIA,,23,8,2,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,100,,MastJe20
542,John Matthews\MattJo22,JAX,,24,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,199,,MattJo22
543,Anthony McCoy\McCoAn00,SEA,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,102,,McCoAn00
544,Lonyae Miller\MillLo00,DAL,,22,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,158,,MillLo00
545,Devin Moore\MoorDe01,IND,RB,25,4,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,,-1.2,-2.2,,166,,MoorDe01
546,Kenny Moore\MoorKe00,IND,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,-1.0,-2.0,,207,,MoorKe00
547,Matthew Mulligan\MullMa00,NYJ,,25,13,1,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,110,,MullMa00
548,John Nalbone\NalbJo00,MIA,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,99,,NalbJo00
549,Dan Orlovsky\OrloDa00,HOU,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,74,,OrloDa00
550,Montell Owens*\OwenMo01,JAX,,26,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,164,,OwenMo01
551,Jalen Parmele\ParmJa00,BAL,,25,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,-0.5,-1.0,,155,,ParmJa00
552,Dennis Pitta\PittDe00,BAL,TE,25,11,0,0,0,0,0,0,0,0,,0,5,1,1,1.00,0,,1.1,0.6,,96,,PittDe00
553,Courtney Roby\RobyCo00,NOR,,27,13,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,-0.5,-1.0,,200,,RobyCo00
554,Sage Rosenfels\RoseSa00,NYG,QB,32,12,0,0,0,0,0,0,3,-3,-1.00,0,0,0,0,,0,,-0.3,-0.3,,77,,RoseSa00
555,Martin Rucker\RuckMa00,DAL,,25,5,1,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,107,,RuckMa00
556,Derek Schouman\SchoDe00,STL,,25,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,105,,SchoDe00
557,Chad Simpson\SimpCh00,WAS,,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,161,,SimpCh00
558,Matt Slater\SlatMa00,NWE,,25,15,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,205,,SlatMa00
559,Alfonso Smith\SmitAl22,ARI,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,159,,SmitAl22
560,Antone Smith\SmitAn01,ATL,RB,25,9,0,0,0,0,0,0,1,-3,-3.00,0,1,0,0,,0,,-0.3,-0.3,,167,,SmitAn01
561,Marcus Smith\SmitMa01,BAL,,25,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,209,,SmitMa01
562,Rusty Smith\SmitRu01,TEN,QB,23,2,1,20,40,200,0,4,0,0,,0,0,0,0,,0,,4.0,4.0,,75,,SmitRu01
563,Taj Smith\SmitTa00,IND,,27,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,195,,SmitTa00
564,Justin Snow\SnowJu00,IND,,34,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,101,,SnowJu00
565,Devin Thomas\ThomDe02,3TM,,24,9,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,206,,ThomDe02
566,Derrick Townsel\TownDe21,HOU,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,194,,TownDe21
567,Billy Volek\VoleBi00,SDG,QB,34,3,0,1,1,8,0,0,6,-5,-0.83,0,0,0,0,,0,,-0.2,-0.2,,76,,VoleBi00
568,Chauncey Washington\WashCh00,STL,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,156,,WashCh00
569,Leonard Weaver\WeavLe00,PHI,RB,28,1,0,0,0,0,0,0,1,0,0.00,0,0,0,0,,0,,,,,154,,WeavLe00
570,Ernest Wilford\WilfEr00,JAX,TE,31,2,0,0,0,0,0,0,0,0,,0,2,1,3,3.00,0,,1.3,0.8,,94,,WilfEr00
571,Demetrius Williams\WillDe03,CLE,,27,2,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,,,197,,WillDe03
572,George Wilson\WilsGe01,BUF,,29,16,2,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,213,,WilsGe01
573,DeShawn Wynn\WynnDe00,2TM,,27,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,153,,WynnDe00
574,Joe Zelenka\ZeleJo00,ATL,,34,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,108,,ZeleJo00
575,Victor Cruz\CruzVi00,NYG,,24,3,0,,,,,,,,,,,,,,,,,,,214,,CruzVi00
576,Levi Brown\BrowLe00,BUF,QB,23,1,0,2,3,24,0,1,0,0,,0,0,0,0,,0,-1,,,,79,,BrowLe00
577,Brian Brohm\BrohBr00,BUF,QB,25,1,1,10,23,106,0,3,0,0,,0,0,0,0,,0,-2,0.7,0.2,,80,,BrohBr00
578,Todd Collins\CollTo00,CHI,QB,39,2,1,10,27,68,0,5,0,0,,0,0,0,0,,0,-7,-2.3,-2.3,,81,,CollTo00
